adm0_name,mkt_name,cm_name,mp_price,date,um_name,Gradient
Philippines,Palayan,Rice (paddy),14640.517230370884,2012-10,KG,-632.9518747162456
Philippines,Palayan,Rice (paddy),14369.792963941696,2012-11,KG,-270.724266429188
Philippines,Palayan,Rice (paddy),13807.635841849507,2012-12,KG,-562.1571220921887
Philippines,Palayan,Rice (paddy),14630.253581946296,2013-1,KG,822.6177400967881
Philippines,Palayan,Rice (paddy),15768.18393806166,2013-2,KG,1137.9303561153647
Philippines,Palayan,Rice (paddy),15450.908309500766,2013-3,KG,-317.2756285608939
Philippines,Puerto Princesa,Rice (paddy),19631.342209018363,2008-2,KG,-1440.8864722100188
Philippines,Puerto Princesa,Rice (paddy),16892.5559927345,2008-3,KG,-2738.7862162838646
Philippines,Puerto Princesa,Rice (paddy),14871.041441041749,2008-4,KG,-2021.5145516927496
Philippines,Puerto Princesa,Rice (paddy),14978.70358053758,2008-5,KG,107.66213949583107
Philippines,Puerto Princesa,Rice (paddy),14494.754563961787,2008-6,KG,-483.9490165757925
Philippines,Puerto Princesa,Rice (paddy),16811.2303898257,2008-7,KG,2316.475825863914
Philippines,Puerto Princesa,Rice (paddy),19682.199434475773,2008-8,KG,2870.9690446500717
Philippines,Puerto Princesa,Rice (paddy),21308.22399132543,2008-9,KG,1626.0245568496575
Philippines,Puerto Princesa,Rice (paddy),21211.13906287015,2008-10,KG,-97.08492845528235
Philippines,Puerto Princesa,Rice (paddy),21550.14124293785,2008-11,KG,339.0021800677023
Philippines,Puerto Princesa,Rice (paddy),19555.823990994115,2008-12,KG,-1994.3172519437358
Philippines,Puerto Princesa,Rice (paddy),18373.25988237921,2009-1,KG,-1182.5641086149044
Philippines,Puerto Princesa,Rice (paddy),17088.006380792634,2009-2,KG,-1285.253501586576
Philippines,Puerto Princesa,Rice (paddy),15723.941342632044,2009-3,KG,-1364.0650381605901
Philippines,Puerto Princesa,Rice (paddy),16229.398627083972,2009-4,KG,505.457284451928
Philippines,Puerto Princesa,Rice (paddy),16534.085852088083,2009-5,KG,304.6872250041106
Philippines,Puerto Princesa,Rice (paddy),15694.926773614896,2009-6,KG,-839.159078473187
Philippines,Puerto Princesa,Rice (paddy),16683.6046697128,2009-7,KG,988.6778960979045
Philippines,Puerto Princesa,Rice (paddy),17183.895271949503,2009-8,KG,500.2906022367024
Philippines,Puerto Princesa,Rice (paddy),19996.28467277053,2009-9,KG,2812.3894008210264
Philippines,Puerto Princesa,Rice (paddy),18586.171372801808,2009-10,KG,-1410.1132999687215
Philippines,Puerto Princesa,Rice (paddy),18367.157745764933,2009-11,KG,-219.01362703687482
Philippines,Puerto Princesa,Rice (paddy),17853.509243786404,2009-12,KG,-513.6485019785287
Philippines,Puerto Princesa,Rice (paddy),17274.253986828833,2010-1,KG,-579.255256957571
Philippines,Puerto Princesa,Rice (paddy),17132.638366968564,2010-2,KG,-141.61561986026936
Philippines,Puerto Princesa,Rice (paddy),15632.348492828452,2010-3,KG,-1500.2898741401114
Philippines,Puerto Princesa,Rice (paddy),15156.999374233581,2010-4,KG,-475.34911859487147
Philippines,Puerto Princesa,Rice (paddy),16761.205883862865,2010-5,KG,1604.2065096292845
Philippines,Puerto Princesa,Rice (paddy),17005.792506116788,2010-6,KG,244.58662225392254
Philippines,Puerto Princesa,Rice (paddy),15992.653647848794,2010-7,KG,-1013.1388582679938
Philippines,Puerto Princesa,Rice (paddy),15444.21574558402,2010-8,KG,-548.4379022647736
Philippines,Puerto Princesa,Rice (paddy),16878.439483697628,2010-9,KG,1434.2237381136074
Philippines,Puerto Princesa,Rice (paddy),19119.638129457344,2010-10,KG,2241.198645759716
Philippines,Puerto Princesa,Rice (paddy),18739.553790886745,2010-11,KG,-380.08433857059936
Philippines,Puerto Princesa,Rice (paddy),19206.992419434428,2010-12,KG,467.43862854768304
Philippines,Puerto Princesa,Rice (paddy),17813.883713065992,2012-1,KG,-107.16220818218734
Philippines,Puerto Princesa,Rice (paddy),17505.83651980093,2012-2,KG,-308.04719326506165
Philippines,Puerto Princesa,Rice (paddy),17741.662896529466,2012-3,KG,235.82637672853525
Philippines,Puerto Princesa,Rice (paddy),16714.373393772268,2012-4,KG,-1027.2895027571967
Philippines,Puerto Princesa,Rice (paddy),15687.083891015072,2012-5,KG,-1027.2895027571967
Philippines,Puerto Princesa,Rice (paddy),15533.9637823041,2012-6,KG,-153.120108710973
Philippines,Puerto Princesa,Rice (paddy),15840.373444112234,2012-7,KG,306.40966180813484
Philippines,Puerto Princesa,Rice (paddy),17222.64618788728,2012-8,KG,1382.2727437750455
Philippines,Puerto Princesa,Rice (paddy),17795.986302233923,2012-9,KG,573.3401143466435
Philippines,Puerto Princesa,Rice (paddy),16794.390540604374,2012-10,KG,-1001.5957616295491
Philippines,Puerto Princesa,Rice (paddy),16434.688099191317,2012-11,KG,-359.7024414130574
Philippines,Puerto Princesa,Rice (paddy),17039.409495470998,2012-12,KG,604.7213962796814
Philippines,Puerto Princesa,Rice (paddy),16764.982406481853,2013-1,KG,-274.427088989145
Philippines,Puerto Princesa,Rice (paddy),17017.5480328346,2013-2,KG,252.5656263527453
Philippines,Puerto Princesa,Rice (paddy),16932.23348711005,2013-3,KG,-85.31454572454822
Philippines,Santa Cruz,Rice (paddy),18139.495823531648,2008-2,KG,-612.1677098527507
Philippines,Santa Cruz,Rice (paddy),14776.60261232969,2008-3,KG,-3362.8932112019575
Philippines,Santa Cruz,Rice (paddy),14234.690095638382,2008-4,KG,-541.9125166913091
Philippines,Santa Cruz,Rice (paddy),13891.388427006694,2008-5,KG,-343.3016686316878
Philippines,Santa Cruz,Rice (paddy),11210.786733064197,2008-6,KG,-2680.601693942497
Philippines,Santa Cruz,Rice (paddy),15664.752152572231,2008-7,KG,4453.965419508035
Philippines,Santa Cruz,Rice (paddy),18899.38468424094,2008-8,KG,3234.632531668709
Philippines,Santa Cruz,Rice (paddy),24581.409975750805,2008-9,KG,5682.0252915098645
Philippines,Santa Cruz,Rice (paddy),24693.56487916225,2008-10,KG,112.15490341144687
Philippines,Santa Cruz,Rice (paddy),22643.95963193826,2008-11,KG,-2049.60524722399
Philippines,Santa Cruz,Rice (paddy),21070.36014689238,2008-12,KG,-1573.599485045881
Philippines,Santa Cruz,Rice (paddy),17392.480885099187,2009-1,KG,-3677.879261793194
Philippines,Santa Cruz,Rice (paddy),14418.317847339364,2009-2,KG,-2974.163037759823
Philippines,Santa Cruz,Rice (paddy),16445.696027211878,2009-3,KG,2027.378179872514
Philippines,Santa Cruz,Rice (paddy),18660.769207920526,2009-4,KG,2215.0731807086486
Philippines,Santa Cruz,Rice (paddy),17765.47474779674,2009-5,KG,-895.2944601237868
Philippines,Santa Cruz,Rice (paddy),16801.552119008757,2009-6,KG,-963.9226287879828
Philippines,Santa Cruz,Rice (paddy),15926.712700671518,2009-7,KG,-874.8394183372384
Philippines,Santa Cruz,Rice (paddy),18210.921082663688,2009-8,KG,2284.20838199217
Philippines,Santa Cruz,Rice (paddy),19900.37923069489,2009-9,KG,1689.4581480312008
Philippines,Santa Cruz,Rice (paddy),21068.62617888288,2009-10,KG,1168.2469481879925
Philippines,Santa Cruz,Rice (paddy),17140.959582836138,2009-11,KG,-3927.6665960467435
Philippines,Santa Cruz,Rice (paddy),16757.896403163526,2009-12,KG,-383.063179672612
Philippines,Santa Cruz,Rice (paddy),16886.324901259362,2010-1,KG,128.4284980958364
Philippines,Santa Cruz,Rice (paddy),15250.489852782588,2010-2,KG,-1635.8350484767743
Philippines,Santa Cruz,Rice (paddy),17190.284240927285,2010-3,KG,1939.7943881446972
Philippines,Santa Cruz,Rice (paddy),18062.459166816254,2010-4,KG,872.1749258889686
Philippines,Santa Cruz,Rice (paddy),18169.00278868121,2010-5,KG,106.54362186495564
Philippines,Santa Cruz,Rice (paddy),17084.889215447565,2010-6,KG,-1084.1135732336443
Philippines,Santa Cruz,Rice (paddy),15992.653647848794,2010-7,KG,-1092.235567598771
Philippines,Santa Cruz,Rice (paddy),16633.020673578547,2010-8,KG,640.3670257297526
Philippines,Santa Cruz,Rice (paddy),18792.622658860277,2010-9,KG,2159.60198528173
Philippines,Santa Cruz,Rice (paddy),19459.955312991377,2010-10,KG,667.3326541310998
Philippines,Santa Cruz,Rice (paddy),19323.760503792084,2010-11,KG,-136.19480919929265
Philippines,Santa Cruz,Rice (paddy),19374.805697126078,2010-12,KG,51.045193333993666
Philippines,Santa Cruz,Rice (paddy),18859.53601022616,2012-1,KG,-39.636129761532246
Philippines,Santa Cruz,Rice (paddy),17160.553748207225,2012-2,KG,-1698.9822620189334
Philippines,Santa Cruz,Rice (paddy),18662.816091015,2012-3,KG,1502.262342807775
Philippines,Santa Cruz,Rice (paddy),17807.902052466583,2012-4,KG,-854.9140385484188
Philippines,Santa Cruz,Rice (paddy),16952.988013918162,2012-5,KG,-854.9140385484188
Philippines,Santa Cruz,Rice (paddy),16431.65515665836,2012-6,KG,-521.3328572598039
Philippines,Santa Cruz,Rice (paddy),17073.456406827554,2012-7,KG,641.8012501691956
Philippines,Santa Cruz,Rice (paddy),16410.878151005974,2012-8,KG,-662.5782558215797
Philippines,Santa Cruz,Rice (paddy),18930.496918981236,2012-9,KG,2519.618767975262
Philippines,Santa Cruz,Rice (paddy),18484.85435869584,2012-10,KG,-445.64256028539603
Philippines,Santa Cruz,Rice (paddy),17186.822049086004,2012-11,KG,-1298.0323096098364
Philippines,Santa Cruz,Rice (paddy),16800.059930651674,2012-12,KG,-386.76211843432975
Philippines,Santa Cruz,Rice (paddy),17735.410529811146,2013-1,KG,935.350599159472
Philippines,Santa Cruz,Rice (paddy),18329.292960348346,2013-2,KG,593.8824305372
Philippines,Santa Cruz,Rice (paddy),18493.944342717285,2013-3,KG,164.65138236893836
Philippines,Shariff Aguak,Rice (paddy),18409.76000319864,2008-2,KG,-1873.019188531267
Philippines,Shariff Aguak,Rice (paddy),18172.077255162894,2008-3,KG,-237.68274803574604
Philippines,Shariff Aguak,Rice (paddy),12174.827846438457,2008-4,KG,-5997.249408724438
Philippines,Shariff Aguak,Rice (paddy),12506.162651468565,2008-5,KG,331.3348050301083
Philippines,Shariff Aguak,Rice (paddy),8930.257187598394,2008-6,KG,-3575.905463870171
Philippines,Shariff Aguak,Rice (paddy),20938.17503425945,2008-7,KG,12007.917846661056
Philippines,Shariff Aguak,Rice (paddy),20055.161008600204,2008-8,KG,-883.0140256592458
Philippines,Shariff Aguak,Rice (paddy),22947.318144504312,2008-9,KG,2892.157135904108
Philippines,Shariff Aguak,Rice (paddy),20924.985416153515,2008-10,KG,-2022.332728350797
Philippines,Shariff Aguak,Rice (paddy),19337.769328263625,2008-11,KG,-1587.2160878898903
Philippines,Shariff Aguak,Rice (paddy),18366.22638916806,2008-12,KG,-971.5429390955651
Philippines,Shariff Aguak,Rice (paddy),18370.62445524882,2009-1,KG,4.398066080762874
Philippines,Shariff Aguak,Rice (paddy),18375.022521329585,2009-2,KG,4.398066080762874
Philippines,Shariff Aguak,Rice (paddy),18702.227025725664,2009-3,KG,327.20450439607885
Philippines,Shariff Aguak,Rice (paddy),14400.073348308611,2009-4,KG,-4302.153677417053
Philippines,Shariff Aguak,Rice (paddy),16714.048691294483,2009-5,KG,2313.975342985872
Philippines,Shariff Aguak,Rice (paddy),16858.700255467968,2009-6,KG,144.65156417348408
Philippines,Shariff Aguak,Rice (paddy),31078.934384726846,2009-7,KG,14220.234129258879
Philippines,Shariff Aguak,Rice (paddy),29958.493675557045,2009-8,KG,-1120.4407091698013
Philippines,Shariff Aguak,Rice (paddy),29850.568846042333,2009-9,KG,-107.92482951471175
Philippines,Shariff Aguak,Rice (paddy),24389.684723144546,2009-10,KG,-5460.884122897787
Philippines,Shariff Aguak,Rice (paddy),22460.023468117706,2009-11,KG,-1929.66125502684
Philippines,Shariff Aguak,Rice (paddy),22148.22437063272,2009-12,KG,-311.7990974849854
Philippines,Shariff Aguak,Rice (paddy),21041.88963004665,2010-1,KG,-1106.3347405860695
Philippines,Shariff Aguak,Rice (paddy),18423.116866632627,2010-2,KG,-2618.7727634140247
Philippines,Shariff Aguak,Rice (paddy),17559.327739174343,2010-3,KG,-863.7891274582835
Philippines,Shariff Aguak,Rice (paddy),16207.778925357683,2010-4,KG,-1351.5488138166602
Philippines,Shariff Aguak,Rice (paddy),17147.304122380032,2010-5,KG,939.525197022349
Philippines,Shariff Aguak,Rice (paddy),18300.89556530148,2010-6,KG,1153.5914429214463
Philippines,Shariff Aguak,Rice (paddy),17873.487653754462,2010-7,KG,-427.40791154701583
Philippines,Shariff Aguak,Rice (paddy),17286.870451781288,2010-8,KG,-586.6172019731748
Philippines,Shariff Aguak,Rice (paddy),16913.360392974242,2010-9,KG,-373.5100588070454
Philippines,Shariff Aguak,Rice (paddy),19211.26578822472,2010-10,KG,2297.9053952504764
Philippines,Shariff Aguak,Rice (paddy),19308.326190290656,2010-11,KG,97.06040206593752
Philippines,Shariff Aguak,Rice (paddy),21896.66101676995,2010-12,KG,2588.334826479295
Philippines,Shariff Aguak,Rice (paddy),26325.15687903237,2012-1,KG,340.65352786633986
Philippines,Shariff Aguak,Rice (paddy),17171.84358619947,2012-2,KG,-9153.3132928329
Philippines,Shariff Aguak,Rice (paddy),16451.360140418234,2012-3,KG,-720.4834457812358
Philippines,Shariff Aguak,Rice (paddy),16144.913614708283,2012-4,KG,-306.44652570995095
Philippines,Shariff Aguak,Rice (paddy),15838.467088998332,2012-5,KG,-306.44652570995095
Philippines,Shariff Aguak,Rice (paddy),16997.527621442558,2012-6,KG,1159.0605324442258
Philippines,Shariff Aguak,Rice (paddy),15998.382156771704,2012-7,KG,-999.1454646708535
Philippines,Shariff Aguak,Rice (paddy),16023.058891218516,2012-8,KG,24.67673444681168
Philippines,Shariff Aguak,Rice (paddy),17313.383283868257,2012-9,KG,1290.3243926497416
Philippines,Shariff Aguak,Rice (paddy),18579.71798077126,2012-10,KG,1266.3346969030026
Philippines,Shariff Aguak,Rice (paddy),17400.765892020685,2012-11,KG,-1178.952088750575
Philippines,Shariff Aguak,Rice (paddy),16879.09247064802,2012-12,KG,-521.6734213726668
Philippines,Shariff Aguak,Rice (paddy),20012.25377350311,2013-1,KG,3133.161302855093
Philippines,Shariff Aguak,Rice (paddy),19326.895987943502,2013-2,KG,-685.3577855596086
Philippines,Shariff Aguak,Rice (paddy),19522.890001609318,2013-3,KG,195.99401366581515
Philippines,Tandag,Rice (paddy),15345.98598671022,2008-4,KG,-1722.1121546298273
Philippines,Tandag,Rice (paddy),12005.645595649918,2008-5,KG,-3340.340391060303
Philippines,Tandag,Rice (paddy),14242.984633570393,2008-6,KG,2237.3390379204757
Philippines,Tandag,Rice (paddy),16054.36923621388,2008-7,KG,1811.3846026434858
Philippines,Tandag,Rice (paddy),17865.753838857367,2008-8,KG,1811.3846026434858
Philippines,Tandag,Rice (paddy),19677.13844150085,2008-9,KG,1811.3846026434858
Philippines,Tandag,Rice (paddy),20442.3663126508,2008-10,KG,765.2278711499494
Philippines,Tandag,Rice (paddy),23458.640836408358,2008-11,KG,3016.274523757558
Philippines,Tandag,Rice (paddy),21342.82170051599,2008-12,KG,-2115.8191358923686
Philippines,Tandag,Rice (paddy),19974.18043298961,2009-1,KG,-1368.6412675263807
Philippines,Tandag,Rice (paddy),18605.53916546323,2009-2,KG,-1368.6412675263807
Philippines,Tandag,Rice (paddy),17236.897897936848,2009-3,KG,-1368.6412675263807
Philippines,Tandag,Rice (paddy),15877.709937905607,2009-4,KG,-1359.1879600312404
Philippines,Tandag,Rice (paddy),15923.299790150935,2009-5,KG,45.589852245328075
Philippines,Tandag,Rice (paddy),17588.565915924708,2009-6,KG,1665.2661257737727
Philippines,Tandag,Rice (paddy),17598.64630714851,2009-7,KG,10.080391223800689
Philippines,Tandag,Rice (paddy),17608.72669837231,2009-8,KG,10.080391223800689
Philippines,Tandag,Rice (paddy),17618.80708959611,2009-9,KG,10.080391223800689
Philippines,Tandag,Rice (paddy),16695.619233162863,2009-10,KG,-923.1878564332474
Philippines,Tandag,Rice (paddy),18464.485606643317,2009-11,KG,1768.866373480454
Philippines,Tandag,Rice (paddy),17669.72311921801,2009-12,KG,-794.7624874253052
Philippines,Tandag,Rice (paddy),17296.714728601335,2010-1,KG,-373.0083906166765
Philippines,Tandag,Rice (paddy),16923.70633798466,2010-2,KG,-373.0083906166765
Philippines,Tandag,Rice (paddy),16550.697947367982,2010-3,KG,-373.0083906166765
Philippines,Tandag,Rice (paddy),18549.172138377173,2010-4,KG,1998.4741910091907
Philippines,Tandag,Rice (paddy),17588.200753740733,2010-5,KG,-960.9713846364393
Philippines,Tandag,Rice (paddy),17385.232095502764,2010-6,KG,-202.96865823796907
Philippines,Tandag,Rice (paddy),17189.326549927104,2010-7,KG,-195.90554557565824
Philippines,Tandag,Rice (paddy),16993.421004351447,2010-8,KG,-195.90554557565824
Philippines,Tandag,Rice (paddy),16797.51545877579,2010-9,KG,-195.90554557565824
Philippines,Tandag,Rice (paddy),17229.587941874885,2010-10,KG,432.0724830990948
Philippines,Tandag,Rice (paddy),17429.00100233879,2010-11,KG,199.41306046390673
Philippines,Tandag,Rice (paddy),17548.83480049045,2010-12,KG,119.83379815165972
Philippines,Tandag,Rice (paddy),15731.366561131344,2012-3,KG,-121.1645492906071
Philippines,Tandag,Rice (paddy),15945.738183199283,2012-4,KG,214.37162206793892
Philippines,Tandag,Rice (paddy),16160.109805267222,2012-5,KG,214.37162206793892
Philippines,Tandag,Rice (paddy),15442.263878040198,2012-6,KG,-717.8459272270247
Philippines,Tandag,Rice (paddy),15322.84816592829,2012-7,KG,-119.41571211190664
Philippines,Tandag,Rice (paddy),15203.432453816384,2012-8,KG,-119.41571211190664
Philippines,Tandag,Rice (paddy),15084.016741704478,2012-9,KG,-119.41571211190664
Philippines,Tandag,Rice (paddy),15968.957357134217,2012-10,KG,884.9406154297394
Philippines,Tandag,Rice (paddy),16139.517305876785,2012-11,KG,170.55994874256794
Philippines,Tandag,Rice (paddy),16340.982170672904,2012-12,KG,201.4648647961185
Philippines,Tandag,Rice (paddy),17154.144860776847,2013-1,KG,813.1626901039448
Philippines,Tandag,Rice (paddy),17967.307550880792,2013-2,KG,813.1626901039448
Philippines,Tandag,Rice (paddy),18780.470240984738,2013-3,KG,813.1626901039448
Philippines,Tubod,Rice (paddy),16410.575127851283,2008-2,KG,-1302.8251562014302
Philippines,Tubod,Rice (paddy),16759.961361708327,2008-3,KG,349.3862338570434
Philippines,Tubod,Rice (paddy),12032.551060253034,2008-4,KG,-4727.410301455293
Philippines,Tubod,Rice (paddy),13830.802932309467,2008-5,KG,1798.251872056433
Philippines,Tubod,Rice (paddy),14322.951484289128,2008-6,KG,492.1485519796606
Philippines,Tubod,Rice (paddy),14382.825751989756,2008-7,KG,59.87426770062848
Philippines,Tubod,Rice (paddy),16305.3514922863,2008-8,KG,1922.5257402965435
Philippines,Tubod,Rice (paddy),18716.90627897989,2008-9,KG,2411.554786693592
Philippines,Tubod,Rice (paddy),19696.057701236565,2008-10,KG,979.151422256673
Philippines,Tubod,Rice (paddy),19758.482258482258,2008-11,KG,62.424557245692995
Philippines,Tubod,Rice (paddy),20160.9716389239,2008-12,KG,402.4893804416424
Philippines,Tubod,Rice (paddy),18826.22160521137,2009-1,KG,-1334.7500337125311
Philippines,Tubod,Rice (paddy),14120.862579428638,2009-2,KG,-4705.359025782731
Philippines,Tubod,Rice (paddy),14058.120202633469,2009-3,KG,-62.74237679516955
Philippines,Tubod,Rice (paddy),14864.037525402086,2009-4,KG,805.9173227686169
Philippines,Tubod,Rice (paddy),15194.589719358622,2009-5,KG,330.55219395653694
Philippines,Tubod,Rice (paddy),15231.89267088993,2009-6,KG,37.30295153130828
Philippines,Tubod,Rice (paddy),15244.835092691697,2009-7,KG,12.942421801766613
Philippines,Tubod,Rice (paddy),14671.393849333279,2009-8,KG,-573.4412433584184
Philippines,Tubod,Rice (paddy),16487.002925562454,2009-9,KG,1815.6090762291751
Philippines,Tubod,Rice (paddy),17240.685581442136,2009-10,KG,753.682655879682
Philippines,Tubod,Rice (paddy),17189.278003083742,2009-11,KG,-51.40757835839395
Philippines,Tubod,Rice (paddy),16641.8444890142,2009-12,KG,-547.4335140695439
Philippines,Tubod,Rice (paddy),16129.902776344907,2010-1,KG,-511.9417126692915
Philippines,Tubod,Rice (paddy),15612.051618289288,2010-2,KG,-517.8511580556187
Philippines,Tubod,Rice (paddy),15030.035124699316,2010-3,KG,-582.016493589972
Philippines,Tubod,Rice (paddy),17090.82343232545,2010-4,KG,2060.788307626135
Philippines,Tubod,Rice (paddy),16940.710096809184,2010-5,KG,-150.1133355162674
Philippines,Tubod,Rice (paddy),17210.681572455545,2010-6,KG,269.9714756463618
Philippines,Tubod,Rice (paddy),15604.01078884882,2010-7,KG,-1606.6707836067253
Philippines,Tubod,Rice (paddy),15453.737456894494,2010-8,KG,-150.27333195432584
Philippines,Tubod,Rice (paddy),15017.98687679893,2010-9,KG,-435.75058009556415
Philippines,Tubod,Rice (paddy),16088.631951075144,2010-10,KG,1070.6450742762136
Philippines,Tubod,Rice (paddy),15486.242402462463,2010-11,KG,-602.3895486126803
Philippines,Tubod,Rice (paddy),15245.55023292608,2010-12,KG,-240.69216953638352
Philippines,Tubod,Rice (paddy),15705.173096854998,2012-1,KG,35.35560491760911
Philippines,Tubod,Rice (paddy),15517.956153997142,2012-2,KG,-187.21694285785634
Philippines,Tubod,Rice (paddy),15544.975962065808,2012-3,KG,27.019808068665952
Philippines,Tubod,Rice (paddy),15509.723818852359,2012-4,KG,-35.25214321344811
Philippines,Tubod,Rice (paddy),15474.471675638912,2012-5,KG,-35.25214321344811
Philippines,Tubod,Rice (paddy),15524.744812700354,2012-6,KG,50.27313706144196
Philippines,Tubod,Rice (paddy),15704.65421019695,2012-7,KG,179.90939749659628
Philippines,Tubod,Rice (paddy),16133.42435634275,2012-8,KG,428.7701461458
Philippines,Tubod,Rice (paddy),15237.016911518904,2012-9,KG,-896.4074448238462
Philippines,Tubod,Rice (paddy),17216.532150660325,2012-10,KG,1979.5152391414213
Philippines,Tubod,Rice (paddy),16553.623342014413,2012-11,KG,-662.9088086459124
Philippines,Tubod,Rice (paddy),15668.178163645825,2012-12,KG,-885.4451783685872
Philippines,Tubod,Rice (paddy),15561.19207606897,2013-1,KG,-106.98608757685543
Philippines,Tubod,Rice (paddy),15529.13275299484,2013-2,KG,-32.05932307413059
Philippines,Tubod,Rice (paddy),14890.155076604311,2013-3,KG,-638.9776763905284
Philippines,Tuguegarao,Rice (paddy),16083.871488246285,2008-2,KG,-985.1447919403254
Philippines,Tuguegarao,Rice (paddy),16102.707974974663,2008-3,KG,18.836486728378077
Philippines,Tuguegarao,Rice (paddy),12666.956212814706,2008-4,KG,-3435.7517621599563
Philippines,Tuguegarao,Rice (paddy),11442.494178534378,2008-5,KG,-1224.4620342803282
Philippines,Tuguegarao,Rice (paddy),12008.206709893027,2008-6,KG,565.7125313586494
Philippines,Tuguegarao,Rice (paddy),14009.35865818809,2008-7,KG,2001.1519482950625
Philippines,Tuguegarao,Rice (paddy),18538.249945051622,2008-8,KG,4528.8912868635325
Philippines,Tuguegarao,Rice (paddy),18459.530944356797,2008-9,KG,-78.71900069482581
Philippines,Tuguegarao,Rice (paddy),18687.524626173246,2008-10,KG,227.99368181644968
Philippines,Tuguegarao,Rice (paddy),20262.284196547153,2008-11,KG,1574.7595703739062
Philippines,Tuguegarao,Rice (paddy),18018.684987335182,2008-12,KG,-2243.5992092119704
Philippines,Tuguegarao,Rice (paddy),16993.348848097605,2009-1,KG,-1025.3361392375773
Philippines,Tuguegarao,Rice (paddy),13968.767120806675,2009-2,KG,-3024.58172729093
Philippines,Tuguegarao,Rice (paddy),15714.089249058967,2009-3,KG,1745.3221282522918
Philippines,Tuguegarao,Rice (paddy),15107.414731700364,2009-4,KG,-606.6745173586023
Philippines,Tuguegarao,Rice (paddy),15064.164056531512,2009-5,KG,-43.25067516885247
Philippines,Tuguegarao,Rice (paddy),15566.764683126834,2009-6,KG,502.60062659532196
Philippines,Tuguegarao,Rice (paddy),15795.504040906799,2009-7,KG,228.73935777996485
Philippines,Tuguegarao,Rice (paddy),16645.82526676521,2009-8,KG,850.3212258584099
Philippines,Tuguegarao,Rice (paddy),17397.18687463264,2009-9,KG,751.3616078674313
Philippines,Tuguegarao,Rice (paddy),15971.154493262307,2009-10,KG,-1426.0323813703326
Philippines,Tuguegarao,Rice (paddy),17675.06194664915,2009-11,KG,1703.9074533868443
Philippines,Tuguegarao,Rice (paddy),15977.941118441819,2009-12,KG,-1697.120828207333
Philippines,Tuguegarao,Rice (paddy),15958.736517170213,2010-1,KG,-19.204601271605497
Philippines,Tuguegarao,Rice (paddy),15755.720804960662,2010-2,KG,-203.01571220955157
Philippines,Tuguegarao,Rice (paddy),16027.603827666086,2010-3,KG,271.8830227054241
Philippines,Tuguegarao,Rice (paddy),16755.70924737789,2010-4,KG,728.1054197118046
Philippines,Tuguegarao,Rice (paddy),16918.062088658367,2010-5,KG,162.35284128047715
Philippines,Tuguegarao,Rice (paddy),16882.966690248577,2010-6,KG,-35.095398409790505
Philippines,Tuguegarao,Rice (paddy),16820.040444299386,2010-7,KG,-62.92624594919107
Philippines,Tuguegarao,Rice (paddy),16578.01729833523,2010-8,KG,-242.02314596415454
Philippines,Tuguegarao,Rice (paddy),16866.83120344749,2010-9,KG,288.8139051122598
Philippines,Tuguegarao,Rice (paddy),16530.931111242156,2010-10,KG,-335.90009220533466
Philippines,Tuguegarao,Rice (paddy),16523.59835286664,2010-11,KG,-7.332758375516278
Philippines,Tuguegarao,Rice (paddy),16058.51242441193,2010-12,KG,-465.0859284547096
Philippines,Tuguegarao,Rice (paddy),15882.896913912922,2012-1,KG,-13.50888542300065
Philippines,Tuguegarao,Rice (paddy),15685.81866047067,2012-2,KG,-197.0782534422524
Philippines,Tuguegarao,Rice (paddy),15893.349136261104,2012-3,KG,207.53047579043414
Philippines,Tuguegarao,Rice (paddy),15823.152802551434,2012-4,KG,-70.19633370966858
Philippines,Tuguegarao,Rice (paddy),15752.956468841767,2012-5,KG,-70.19633370966858
Philippines,Tuguegarao,Rice (paddy),15561.686501725224,2012-6,KG,-191.26996711654283
Philippines,Tuguegarao,Rice (paddy),15059.509964472896,2012-7,KG,-502.17653725232776
Philippines,Tuguegarao,Rice (paddy),15372.958649808692,2012-8,KG,313.44868533579574
Philippines,Tuguegarao,Rice (paddy),15552.521524790305,2012-9,KG,179.56287498161328
Philippines,Tuguegarao,Rice (paddy),15331.358333800365,2012-10,KG,-221.16319098994063
Philippines,Tuguegarao,Rice (paddy),15503.085323389962,2012-11,KG,171.726989589597
Philippines,Tuguegarao,Rice (paddy),15580.700742136632,2012-12,KG,77.61541874667091
Philippines,Tuguegarao,Rice (paddy),17153.360377288383,2013-1,KG,1572.659635151751
Philippines,Tuguegarao,Rice (paddy),16866.664136406678,2013-2,KG,-286.6962408817053
Philippines,Tuguegarao,Rice (paddy),16626.102083664795,2013-3,KG,-240.56205274188324
Philippines,Zamboanga City,Rice (paddy),19413.61937490725,2008-2,KG,-154.8450723502392
Philippines,Zamboanga City,Rice (paddy),16629.432067614023,2008-3,KG,-2784.1873072932285
Philippines,Zamboanga City,Rice (paddy),14160.114116093453,2008-4,KG,-2469.31795152057
Philippines,Zamboanga City,Rice (paddy),12422.181704732342,2008-5,KG,-1737.932411361111
Philippines,Zamboanga City,Rice (paddy),12357.207335476574,2008-6,KG,-64.97436925576767
Philippines,Zamboanga City,Rice (paddy),12216.69191045786,2008-7,KG,-140.51542501871518
Philippines,Zamboanga City,Rice (paddy),20317.66311604261,2008-8,KG,8100.971205584752
